2016100001,Power Gal,hinba,2016-03-22,0,0,0,0,0,0,0,0,パカパカファーム,エンパイアメーカー,Unbridled,Fappiano,Mr.Prospector,Killaloe,GanaFacil,LeFabuleux,Charedi,Toussaud,ElGranSenor,NorthernDancer,SexAppeal,ImageofReality,InReality,Edee'sImage,ナン,HighYield,StormCat,StormBird,Terlingua,ScooptheGold,フォーティナイナー,LeapLively,TripAroundHeaven,Halo,HailtoReason,Cosmah,KeytoFlight,KeytotheMint,FlightDancer
2016100002,Abr Al Hudood,hinba,2016-01-26,0,0,0,0,0,0,0,0,ノーザンファーム,ディープインパクト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ウインドインハーヘア,Alzao,Lyphard,LadyRebecca,Burghclere,Busted,Highclere,アマーニ,Pivotal,PolarFalcon,Nureyev,Maried'Argonne,FearlessRevival,Cozzene,Stufida,ムーンイズアップ,Woodman,Mr.Prospector,プレイメイト,Miesque,Nureyev,Pasadoble
2016100003,アンスポークンチョイスの2016,boba,2016-02-24,0,0,0,0,0,0,0,0,ノーザンファーム,ディープインパクト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ウインドインハーヘア,Alzao,Lyphard,LadyRebecca,Burghclere,Busted,Highclere,アンスポークンチョイス,Giant'sCauseway,StormCat,StormBird,Terlingua,Mariah'sStorm,Rahy,イメンス,Shantha'sChoice,CannyLad,Bletchingly,JesmondLass,DancingShow,Nijinsky,ShowLady
2016100004,ズマルーダの2016,hinba,2016-03-05,0,0,0,0,0,0,0,0,ノーザンファーム,ディープインパクト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ウインドインハーヘア,Alzao,Lyphard,LadyRebecca,Burghclere,Busted,Highclere,ズマルーダ,EncostadeLago,FairyKing,NorthernDancer,FairyBridge,ShoalCreek,StarWay,Rolls,Murjana,Giant'sCauseway,StormCat,Mariah'sStorm,Twyla,デインヒル,DancingShow
2016100005,ポントテレーザの2016,hinba,2016-02-15,0,0,0,0,0,0,0,0,ノーザンファーム,ノヴェリスト,Monsun,Konigsstuhl,DschingisKhan,Konigskronung,Mosella,Surumu,Monasia,NightLagoon,Lagunas,イルドブルボン,Liranga,Nenuphar,NightShift,Narola,ポントテレーザ,Sicyos,Lyphard,NorthernDancer,Goofed,Sigy,Habitat,Satu,PonteBrolla,HighestHonor,Kenmare,HighRiver,Pupsi,Matahawk,Poitevine
2016100006,ヒリュウコウスイ,boba,2016-03-15,14,0,2,1,11,6300000,0,0,赤石久夫,スウィフトカレント,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ホワイトウォーターアフェア,Machiavellian,Mr.Prospector,CoupdeFolie,MuchTooRisky,Bustino,ShortRations,アヴィド,マヤノトップガン,ブライアンズタイム,Roberto,Kelley'sDay,アルプミープリーズ,BlushingGroom,Swiss,シンカンフラッシュ,アジュディケーティング,Danzig,Resolver,トーヨージョオー,イルドブルボン,クレヴアーダンサー
2016100007,プラピルーン,boba,2016-03-29,8,2,0,1,5,560000,0,0,赤石久夫,スターリングローズ,アフリート,Mr.Prospector,RaiseaNative,GoldDigger,PoliteLady,VenetianJester,FriendlyWays,コマーズ,Danzig,NorthernDancer,PasdeNom,ミドルマーチ,Buckpasser,NicePrincess,アプローズビコー,マンハッタンカフェ,サンデーサイレンス,Halo,WishingWell,サトルチェンジ,LawSociety,SantaLuciana,ゴートゥグローリー,SummerSquall,StormBird,WeekendSurprise,CharmingTiara,Alydar,MyCharmer
2016100008,ゼンダンブラウン,hinba,2016-03-07,20,0,0,1,19,230000,0,0,赤石久夫,スターリングローズ,アフリート,Mr.Prospector,RaiseaNative,GoldDigger,PoliteLady,VenetianJester,FriendlyWays,コマーズ,Danzig,NorthernDancer,PasdeNom,ミドルマーチ,Buckpasser,NicePrincess,アラマサマンボウ,ストラヴィンスキー,Nureyev,NorthernDancer,Special,FiretheGroom,BlushingGroom,Prospector'sFire,サイレンスマンボウ,サンデーサイレンス,Halo,WishingWell,アサカマンボウ,Kingmambo,Lassie'sLady
2016100009,メダリスタ,boba,2016-05-15,2,0,0,0,2,0,0,0,赤石久夫,ロージズインメイ,DevilHisDue,Devil'sBag,Halo,Ballade,PlentyO'Toole,RaiseaCup,Li'lPuss,TellaSecret,SpeakJohn,PrinceJohn,NuitdeFolies,SecretRetreat,Clandestine,Retirement,アンドロメダ,マヤノトップガン,ブライアンズタイム,Roberto,Kelley'sDay,アルプミープリーズ,BlushingGroom,Swiss,クニノプリティ,ブレイヴェストローマン,NeverBend,RomanSong,カツブルー,ダッパー,カチナロン
2016100010,ホシノウチカケ,hinba,2016-02-26,5,0,0,1,4,2400000,0,0,赤石久夫,トーセンホマレボシ,ディープインパクト,サンデーサイレンス,Halo,WishingWell,ウインドインハーヘア,Alzao,Burghclere,エヴリウィスパー,ノーザンテースト,NorthernDancer,LadyVictoria,クラフテイワイフ,CraftyProspector,WifeMistress,キヌガサアジュディ,アジュディケーティング,Danzig,NorthernDancer,PasdeNom,Resolver,Reviewer,LovelyMorning,シンカンノゾミ,アスワン,ノーザンテースト,リリーオブザナイル,フレンドシザラ,シンザン,フレンドバンブー
