2014104200,スティールホープ,boba,2014-04-11,14,7,1,1,5,2500000,0,0,荒谷輝和,スターリングローズ,アフリート,Mr.Prospector,RaiseaNative,GoldDigger,PoliteLady,VenetianJester,FriendlyWays,コマーズ,Danzig,NorthernDancer,PasdeNom,ミドルマーチ,Buckpasser,NicePrincess,サトノフタバ,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,シェンク,Zafonic,GoneWest,Zaizafon,Buckwig,Buckfinder,DickieLudwig
2014104201,アイファーサフラン,hinba,2014-05-08,41,0,5,1,35,340000,0,0,荒谷輝和,ショウナンカンプ,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,ショウナングレイス,ラッキーソブリン,Nijinsky,Sovereign,ヤセイコーソ,タケシバオー,メジロチドリ,ハートアンドアロー,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,アローアゲイン,トニービン,カンパラ,SevernBridge,ジュウジアロー,アローエクスプレス,ヒメテンコウリュウ
2014104202,スーパーマックス,boba,2014-02-22,21,12,1,0,8,6500000,2,0,荒谷輝和,リーチザクラウン,スペシャルウィーク,サンデーサイレンス,Halo,WishingWell,キャンペンガール,マルゼンスキー,レディーシラオキ,クラウンピース,SeattleSlew,BoldReasoning,MyCharmer,クラシッククラウン,Mr.Prospector,SixCrowns,レヴェトン,MalibuMoon,A.P.Indy,SeattleSlew,WeekendSurprise,Macoumba,Mr.Prospector,Maximova,イフティラース,DistantRelative,Habitat,RoyalSister,IdealHome,HomeGuard,MilkandHoney
2014104203,タイムウォーカー,boba,2014-05-12,31,1,4,4,22,1380000,0,0,池田牧場,タイムパラドックス,ブライアンズタイム,Roberto,HailtoReason,Bramalea,Kelley'sDay,Graustark,GoldenTrail,ジョリーザザ,Alzao,Lyphard,LadyRebecca,BoldLady,ボールドラツド,Tredam,ジェイケイオペラ,オペラハウス,Sadler'sWells,NorthernDancer,FairyBridge,Colorspin,HighTop,Reprocolor,ピュアレディ,Woodman,Mr.Prospector,プレイメイト,MaisonClose,SpectacularBid,マグダレナ
2014104204,トミケンファニキア,hinba,2014-04-30,5,0,0,1,4,50000,0,0,池田牧場,ケイムホーム,GoneWest,Mr.Prospector,RaiseaNative,GoldDigger,Secrettame,Secretariat,Tamerett,NiceAssay,CleverTrick,Icecapade,KankakeeMiss,インフルヴユー,FullOut,Turnn'See,ジェイケイスキャン,スキャン,Mr.Prospector,RaiseaNative,GoldDigger,Video,Nijinsky,Foreseer,オギロートレック,マルゼンスキー,Nijinsky,シル,ウメノフーリン,ネプテューヌス,ユトリロ
2014104205,タネノコア,boba,2014-03-28,37,1,0,5,31,3360000,0,0,池田牧場,カネヒキリ,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ライフアウトゼア,DeputyMinister,ViceRegent,MintCopy,SilverValley,Mr.Prospector,SevenValleys,ピエナエポナ,キングカメハメハ,Kingmambo,Mr.Prospector,Miesque,マンファス,ラストタイクーン,PilotBird,チアズガディス,フレンチデピュティ,DeputyMinister,Mitterand,チアズグレイス,サンデーサイレンス,チアズフラワー
2014104206,スビールアスール,hinba,2014-04-10,29,4,7,1,17,70020000,0,0,石川栄一,キンシャサノキセキ,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ケルトシャーン,PleasantColony,HisMajesty,SunColony,Featherhill,Lyphard,LadyBerry,サングレアズール,クロフネ,フレンチデピュティ,DeputyMinister,Mitterand,ブルーアヴェニュー,ClassicGoGo,ElizaBlue,リメインラブ,NabeelDancer,NorthernDancer,Prayers'nPromises,レストオブラブ,Mr.Prospector,Ignore
2014104207,ジーンズアスール,boba,2014-02-28,5,3,2,0,0,800000,0,0,石川栄一,キンシャサノキセキ,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ケルトシャーン,PleasantColony,HisMajesty,SunColony,Featherhill,Lyphard,LadyBerry,ジョイフルティアラ,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,リメインラブ,NabeelDancer,NorthernDancer,Prayers'nPromises,レストオブラブ,Mr.Prospector,Ignore
2014104208,テイエムファンドル,boba,2014-04-08,14,0,0,0,14,780000,0,0,石川栄一,ヤマニンセラフィム,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ヤマニンパラダイス,Danzig,NorthernDancer,PasdeNom,Althea,Alydar,CourtlyDee,テイエムマイサクラ,マリエンバード,Caerleon,Nijinsky,Foreseer,マリエンバド,Darshaan,MariedeFontenoy,アナロイド,SilverHawk,Roberto,GrisVitesse,Copperhead,Hawaii,Basin
2014104209,レバートアスール,boba,2014-03-30,8,2,1,1,4,4640000,0,0,石川栄一,シンボリクリスエス,KrisS.,Roberto,HailtoReason,Bramalea,SharpQueen,Princequillo,Bridgework,TeeKay,GoldMeridian,SeattleSlew,QueenLouie,TriArgo,TriJet,HailProudly,リメインフォレスト,アジュディケーティング,Danzig,NorthernDancer,PasdeNom,Resolver,Reviewer,LovelyMorning,リメインラブ,NabeelDancer,NorthernDancer,Prayers'nPromises,レストオブラブ,Mr.Prospector,Ignore
2014104210,ノーブルリング,hinba,2014-05-05,4,0,0,0,4,10000,0,0,石川牧場,ゼンノロブロイ,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ローミンレイチェル,マイニング,Mr.Prospector,IPass,OneSmartLady,CleverTrick,Pia'sLady,ジャックシーマックズ,FlySoFree,TimeforaChange,Damascus,Resolver,FreetoFly,Stevward,DancingLark,エイシンジョージア,KrisS.,Roberto,SharpQueen,UntamedSpirit,Groshawk,TurbulentMiss
2014104211,フェバリットラヴ,hinba,2014-04-17,34,7,3,1,23,2830000,0,0,石川牧場,マツリダゴッホ,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ペイパーレイン,BelBolide,BoldBidder,LadyGraustark,フローラルマジック,Affirmed,RareLady,テンフォー,Aptitude,A.P.Indy,SeattleSlew,WeekendSurprise,Dokki,NorthernDancer,Alluvial,CallAccount,PrivateAccount,Damascus,NumberedAccount,KeyDancer,Nijinsky,KeyPartner
2014104212,ポンテドーロ,boba,2014-02-25,5,1,1,0,3,8100000,0,0,石川牧場,ゴールドアリュール,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ニキーヤ,Nureyev,NorthernDancer,Special,ReluctantGuest,Hostage,VaguelyRoyal,ニジノムコウ,Flatter,A.P.Indy,SeattleSlew,WeekendSurprise,Praise,Mr.Prospector,WildApplause,GoodTalk,PrivateTerms,PrivateAccount,Laughter,FreedomofSpeech,Danzig,FantasticFind
2014104213,スガオフレーバー,hinba,2014-03-24,25,5,3,1,16,6760000,0,0,石川牧場,ベーカバド,CapeCross,GreenDesert,Danzig,ForeignCourier,ParkAppeal,Ahonoora,Balidaress,Behkara,Kris,SharpenUp,DoublySure,Behera,MillReef,Borushka,ベルベットイーグル,フォーティナイナー,Mr.Prospector,RaiseaNative,GoldDigger,File,TomRolfe,Continue,スリーエフ,Nureyev,NorthernDancer,Special,Agacerie,ExclusiveNative,QuietCharm
2014104214,ノーフィアー,boba,2014-05-30,21,4,4,2,11,56620000,0,0,石川牧場,カネヒキリ,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ライフアウトゼア,DeputyMinister,ViceRegent,MintCopy,SilverValley,Mr.Prospector,SevenValleys,ミスフェリチタ,フォーティナイナー,Mr.Prospector,RaiseaNative,GoldDigger,File,TomRolfe,Continue,スリーエフ,Nureyev,NorthernDancer,Special,Agacerie,ExclusiveNative,QuietCharm
2014104215,メガフェリーチェの2014,boba,2014-05-24,0,0,0,0,0,0,0,0,石川牧場,ベーカバド,CapeCross,GreenDesert,Danzig,ForeignCourier,ParkAppeal,Ahonoora,Balidaress,Behkara,Kris,SharpenUp,DoublySure,Behera,MillReef,Borushka,メガフェリーチェ,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,ミスフェリチタ,フォーティナイナー,Mr.Prospector,File,スリーエフ,Nureyev,Agacerie
2014104216,キョウエイミント,hinba,2014-03-20,37,0,3,3,31,1320000,0,0,石川牧場,ディープスカイ,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,アビ,Chief'sCrown,Danzig,SixCrowns,Carmelized,KeytotheMint,Carmelize,ヤマイチシキブ,ブライアンズタイム,Roberto,HailtoReason,Bramalea,Kelley'sDay,Graustark,GoldenTrail,サクセスアルデンテ,エルコンドルパサー,Kingmambo,サドラーズギャル,アワーミスレッグス,DeputyMinister,ColonialWaters
2014104217,オリジネイター,boba,2014-03-28,9,7,1,0,1,2000000,0,0,石川牧場,エンパイアメーカー,Unbridled,Fappiano,Mr.Prospector,Killaloe,GanaFacil,LeFabuleux,Charedi,Toussaud,ElGranSenor,NorthernDancer,SexAppeal,ImageofReality,InReality,Edee'sImage,ローレルマロン,フォーティナイナー,Mr.Prospector,RaiseaNative,GoldDigger,File,TomRolfe,Continue,ミルフォードスルー,スルーザドラゴン,SeattleSlew,Gueniviere,スピードキヨフジ,チャイナロック,イチシンヒカリ
2014104218,ヒマラヤパルプンテ,boba,2014-02-18,29,5,2,3,19,2070000,0,0,井高牧場,スズカフェニックス,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ローズオブスズカ,FairyKing,NorthernDancer,FairyBridge,RoseofJericho,Alleged,RoseRed,カサパサー,エルコンドルパサー,Kingmambo,Mr.Prospector,Miesque,サドラーズギャル,Sadler'sWells,Glenveagh,カサダガ,Cassaleria,Pretense,SpecialCharm,Flip'sLittleGirl,FlipSal,SovereignLady
