2012100001,アヴィドの2012,boba,2012-03-08,0,0,0,0,0,0,0,0,赤石久夫,ウインラディウス,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ジョウノマチエール,マルゼンスキー,Nijinsky,シル,ウメノシルバー,シルバーシャーク,ストロングベビー,アヴィド,マヤノトップガン,ブライアンズタイム,Roberto,Kelley'sDay,アルプミープリーズ,BlushingGroom,Swiss,シンカンフラッシュ,アジュディケーティング,Danzig,Resolver,トーヨージョオー,イルドブルボン,クレヴアーダンサー
2012100002,イナズマセレーネの2012,hinba,2012-04-19,0,0,0,0,0,0,0,0,赤石久夫,スターリングローズ,アフリート,Mr.Prospector,RaiseaNative,GoldDigger,PoliteLady,VenetianJester,FriendlyWays,コマーズ,Danzig,NorthernDancer,PasdeNom,ミドルマーチ,Buckpasser,NicePrincess,イナズマセレーネ,マヤノトップガン,ブライアンズタイム,Roberto,Kelley'sDay,アルプミープリーズ,BlushingGroom,Swiss,イセスズカ,マルゼンスキー,Nijinsky,シル,サリュウエイシヨン,インファチュエイション,ミスヤマナカ
2012100003,ゲオグラフィア,boba,2012-02-15,12,7,1,0,4,6360000,0,0,赤石久夫,ソングオブウインド,エルコンドルパサー,Kingmambo,Mr.Prospector,Miesque,サドラーズギャル,Sadler'sWells,Glenveagh,メモリアルサマー,サンデーサイレンス,Halo,WishingWell,サマーワイン,トニービン,シヤダイマイン,キヌガサアジュディ,アジュディケーティング,Danzig,NorthernDancer,PasdeNom,Resolver,Reviewer,LovelyMorning,シンカンノゾミ,アスワン,ノーザンテースト,リリーオブザナイル,フレンドシザラ,シンザン,フレンドバンブー
2012100004,グローバルカードの2012,hinba,2012-05-01,0,0,0,0,0,0,0,0,赤石久夫,イーグルカフェ,Gulch,Mr.Prospector,RaiseaNative,GoldDigger,Jameela,Rambunctious,AsburyMary,NetDancer,Nureyev,NorthernDancer,Special,DoublesPartner,Damascus,FabuleuxJane,グローバルカード,キャロルハウス,LordGayle,SirGaylord,StickyCase,Tuna,シルバーシャーク,Vimelette,グローバルダイナ,ノーザンテースト,NorthernDancer,LadyVictoria,グローブターフ,パーソロン,ロイヤルアグリーメント
2012100005,マイネルネッツ,boba,2012-04-12,49,3,5,10,31,39290000,0,0,赤石久夫,アグネスデジタル,CraftyProspector,Mr.Prospector,RaiseaNative,GoldDigger,RealCraftyLady,InReality,PrincessRoycraft,ChanceySquaw,Chief'sCrown,Danzig,SixCrowns,Allicance,Alleged,RunawayBride,サンディフォルス,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,スイートセシール,モガミ,Lyphard,ノーラック,スイートロワール,パーソロン,スイートサファイア
2012100006,ヌンチェルラ,boba,2012-02-20,7,0,2,0,5,5870000,0,0,赤石久夫,ショウナンカンプ,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,ショウナングレイス,ラッキーソブリン,Nijinsky,Sovereign,ヤセイコーソ,タケシバオー,メジロチドリ,サンライトフォリア,カーネギー,Sadler'sWells,NorthernDancer,FairyBridge,Detroit,Riverman,Derna,ヴェリガ,Mr.Prospector,RaiseaNative,GoldDigger,ChainBracelet,Lyphard,Chain
2012100007,シンカンキヨフジの2012,boba,2012-03-16,0,0,0,0,0,0,0,0,赤石久夫,ソングオブウインド,エルコンドルパサー,Kingmambo,Mr.Prospector,Miesque,サドラーズギャル,Sadler'sWells,Glenveagh,メモリアルサマー,サンデーサイレンス,Halo,WishingWell,サマーワイン,トニービン,シヤダイマイン,シンカンキヨフジ,アジュディケーティング,Danzig,NorthernDancer,PasdeNom,Resolver,Reviewer,LovelyMorning,マルニカンセイ,スマコバクリーク,Mr.Prospector,GrandLuxe,スピードキヨフジ,チャイナロック,イチシンヒカリ
2012100008,メガンテ,boba,2012-05-05,78,6,7,7,58,14810000,0,0,赤石久夫,イーグルカフェ,Gulch,Mr.Prospector,RaiseaNative,GoldDigger,Jameela,Rambunctious,AsburyMary,NetDancer,Nureyev,NorthernDancer,Special,DoublesPartner,Damascus,FabuleuxJane,シンカンノゾミ,アスワン,ノーザンテースト,NorthernDancer,LadyVictoria,リリーオブザナイル,NeverBend,NileLily,フレンドシザラ,シンザン,ヒンドスタン,ハヤノボリ,フレンドバンブー,モバリッズ,バンブーシザラ
2012100009,ヴァッハウ,boba,2012-04-27,33,2,5,3,23,29100000,0,0,赤石久夫,ファスリエフ,Nureyev,NorthernDancer,Nearctic,Natalma,Special,Forli,Thong,Mr.P'sPrincess,Mr.Prospector,RaiseaNative,GoldDigger,AnneCampbell,NeverBend,Repercussion,シンカンメグミ,マルゼンスキー,Nijinsky,NorthernDancer,FlamingPage,シル,Buckpasser,Quill,フレンドシザラ,シンザン,ヒンドスタン,ハヤノボリ,フレンドバンブー,モバリッズ,バンブーシザラ
2012100010,ワイドバレンティア,boba,2012-04-05,1,0,0,0,1,0,0,0,赤石久夫,ウインラディウス,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ジョウノマチエール,マルゼンスキー,Nijinsky,シル,ウメノシルバー,シルバーシャーク,ストロングベビー,デミングガール,Meadowlake,HoldYourPeace,SpeakJohn,BlueMoon,SuspiciousNative,RaiseaNative,BeSuspicious,エイシングリスン,ViceRegent,NorthernDancer,VictoriaRegina,FlyingCurrent,Riverman,FlyingTammie
