2015105998,ニホンピロルーラー,hinba,2015-04-22,2,0,0,0,2,0,0,0,友田牧場,ルーラーシップ,キングカメハメハ,Kingmambo,Mr.Prospector,Miesque,マンファス,ラストタイクーン,PilotBird,エアグルーヴ,トニービン,カンパラ,SevernBridge,ダイナカール,ノーザンテースト,シャダイフェザー,ニホンピロキャット,サクラプレジデント,サンデーサイレンス,Halo,WishingWell,セダンフォーエバー,マルゼンスキー,サクラセダン,ニホンピロポリーナ,ニホンピロウイナー,スティールハート,ニホンピロエバート,ニホンピロクリア,ブレイヴェストローマン,ニホンピロアスター
2015105999,ニホンピロフェスタ,boba,2015-05-06,5,0,1,1,3,2800000,0,0,友田牧場,ナカヤマフェスタ,ステイゴールド,サンデーサイレンス,Halo,WishingWell,ゴールデンサッシュ,ディクタス,ダイナサッシュ,ディアウィンク,タイトスポット,HisMajesty,PremiumWin,セイレイ,デインヒル,センスオブリズム,ニホンピロビオラ,アフリート,Mr.Prospector,RaiseaNative,GoldDigger,PoliteLady,VenetianJester,FriendlyWays,ニホンピロピュアー,マルゼンスキー,Nijinsky,シル,ニホンピロエバート,チャイナロック,ライトフレーム
2015106000,ペイシャゲイン,hinba,2015-03-07,10,0,0,2,8,2600000,0,0,友田牧場,シンボリクリスエス,KrisS.,Roberto,HailtoReason,Bramalea,SharpQueen,Princequillo,Bridgework,TeeKay,GoldMeridian,SeattleSlew,QueenLouie,TriArgo,TriJet,HailProudly,ハローアゲイン,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,ゴールデンバード,クリミナルタイプ,Alydar,Klepto,ナリタレッドバード,マルゼンスキー,ビューティマリヤ
2015106001,モーラ,hinba,2015-05-21,7,0,2,0,5,500000,0,0,友田牧場,ケイムホーム,GoneWest,Mr.Prospector,RaiseaNative,GoldDigger,Secrettame,Secretariat,Tamerett,NiceAssay,CleverTrick,Icecapade,KankakeeMiss,インフルヴユー,FullOut,Turnn'See,フジノプログレス,ブライアンズタイム,Roberto,HailtoReason,Bramalea,Kelley'sDay,Graustark,GoldenTrail,アンドロジェニー,モガミ,Lyphard,ノーラック,スイートリチヤード,パーソロン,スイートゴールド
2015106002,ペイシャプレゼント,hinba,2015-04-28,5,0,0,0,5,0,0,0,友田牧場,ノヴェリスト,Monsun,Konigsstuhl,DschingisKhan,Konigskronung,Mosella,Surumu,Monasia,NightLagoon,Lagunas,イルドブルボン,Liranga,Nenuphar,NightShift,Narola,プレザントケイプ,CapeCross,GreenDesert,Danzig,ForeignCourier,ParkAppeal,Ahonoora,Balidaress,Felicity,Selkirk,SharpenUp,AnnieEdge,LasFlores,Sadler'sWells,Producer
2015106003,キタノパンドラ,hinba,2015-05-29,45,3,11,7,24,2370000,0,0,友田牧場,バゴ,Nashwan,BlushingGroom,RedGod,RunawayBride,HeightofFashion,Bustino,Highclere,Moonlight'sBox,Nureyev,NorthernDancer,Special,CoupdeGenie,Mr.Prospector,CoupdeFolie,ミスズアロハ,コマンダーインチーフ,ダンシングブレーヴ,Lyphard,NavajoPrincess,SlightlyDangerous,Roberto,WhereYouLead,ミスズアロイ,フォーティナイナー,Mr.Prospector,File,ニホンピロアロイ,ファバージ,ゴールドビクトリー
2015106004,ペイシャドール,hinba,2015-03-06,1,0,0,0,1,140000,0,0,友田牧場,ショウナンカンプ,サクラバクシンオー,サクラユタカオー,テスコボーイ,アンジェリカ,サクラハゴロモ,ノーザンテースト,クリアアンバー,ショウナングレイス,ラッキーソブリン,Nijinsky,Sovereign,ヤセイコーソ,タケシバオー,メジロチドリ,モンターニュドール,ヘネシー,StormCat,StormBird,Terlingua,IslandKitty,Hawaii,T.C.Kitten,ネガノ,Miswaki,Mr.Prospector,Hopespringseternal,MadameTreasurer,KeytotheMint,HaloDancer
2015106005,アヴォーリオ,hinba,2015-05-13,19,4,2,3,10,1320000,0,0,鳥谷勝彦,スクリーンヒーロー,グラスワンダー,SilverHawk,Roberto,GrisVitesse,Ameriflora,Danzig,GracefulTouch,ランニングヒロイン,サンデーサイレンス,Halo,WishingWell,ダイナアクトレス,ノーザンテースト,モデルスポート,イシブミ,トニービン,カンパラ,Kalamoun,StatePension,SevernBridge,Hornbeam,PriddyFair,アムダリア,ノーザンテースト,NorthernDancer,LadyVictoria,ダイナマリー,エルセンタウロ,エープリルマリー
2015106006,シュプレヒコール,hinba,2015-03-27,4,0,0,0,4,0,0,0,鳥谷勝彦,ベーカバド,CapeCross,GreenDesert,Danzig,ForeignCourier,ParkAppeal,Ahonoora,Balidaress,Behkara,Kris,SharpenUp,DoublySure,Behera,MillReef,Borushka,スカイトウショウ,ハウスバスター,Mt.Livermore,BlushingGroom,FlamaArdiente,BigDreams,GreatAbove,DolphinsDream,ジェーントウショウ,トウショウフリート,トウショウペガサス,リバーストウショウ,コーニストウショウ,ダンディルート,ローズトウショウ
2015106007,レデッキー,hinba,2015-04-11,23,2,2,6,13,930000,0,0,中田浩美,エスポワールシチー,ゴールドアリュール,サンデーサイレンス,Halo,WishingWell,ニキーヤ,Nureyev,ReluctantGuest,エミネントシチー,ブライアンズタイム,Roberto,Kelley'sDay,ヘップバーンシチー,ブレイヴェストローマン,コンパルシチー,エムエヌメロディー,グラスワンダー,SilverHawk,Roberto,GrisVitesse,Ameriflora,Danzig,GracefulTouch,ムーンセレナード,ミスターシービー,トウショウボーイ,シービークイン,ダイナセレナード,エルセンタウロ,フリソデ
