2013104867,プラウドフェロー,hinba,2013-05-01,6,0,0,0,6,0,0,0,増本牧場,スクリーンヒーロー,グラスワンダー,SilverHawk,Roberto,GrisVitesse,Ameriflora,Danzig,GracefulTouch,ランニングヒロイン,サンデーサイレンス,Halo,WishingWell,ダイナアクトレス,ノーザンテースト,モデルスポート,ライサ,トーセンダンス,サンデーサイレンス,Halo,WishingWell,ダンシングキイ,Nijinsky,KeyPartner,ルシールシーダー,クリスタルグリッターズ,BlushingGroom,TalestoTell,パワーシーダー,ノーザリー,フジノサンコー
2013104868,クインズクオーツ,boba,2013-05-06,14,1,0,0,13,8500000,0,0,松田牧場,デュランダル,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,サワヤカプリンセス,ノーザンテースト,NorthernDancer,LadyVictoria,スコッチプリンセス,CremedelaCreme,MeadowSaffron,アンドモアアゲイン,DistortedHumor,フォーティナイナー,Mr.Prospector,File,Danzig'sBeauty,Danzig,SweetestChant,It'sPersonal,PersonalFlag,PrivateAccount,GrecianBanner,DanceHallGirl,Guerrero,HinduDancer
2013104869,キセキノケイフ,boba,2013-05-31,18,4,1,1,12,10500000,0,0,松田牧場,キンシャサノキセキ,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ケルトシャーン,PleasantColony,HisMajesty,SunColony,Featherhill,Lyphard,LadyBerry,カーリーエンジェル,ジャッジアンジェルーチ,HonestPleasure,WhataPleasure,Tularia,VictorianQueen,VictoriaPark,Willowfield,ダイナカール,ノーザンテースト,NorthernDancer,LadyVictoria,シャダイフェザー,ガーサント,パロクサイド
2013104870,グラスセイヴァー,boba,2013-04-03,12,0,1,1,10,2750000,0,0,松田牧場,ワークフォース,キングズベスト,Kingmambo,Mr.Prospector,Miesque,Allegretta,Lombard,Anatevka,SovietMoon,Sadler'sWells,NorthernDancer,FairyBridge,EvaLuna,Alleged,MediaLuna,グラスオードリー,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ケイパビリティー,Nashwan,BlushingGroom,HeightofFashion,Victoress,ConquistadorCielo,RoyalStatute
2013104871,グラスレグナム,boba,2013-05-03,29,1,4,4,20,12300000,0,0,松田牧場,キングカメハメハ,Kingmambo,Mr.Prospector,RaiseaNative,GoldDigger,Miesque,Nureyev,Pasadoble,マンファス,ラストタイクーン,トライマイベスト,MillPrincess,PilotBird,Blakeney,TheDancer,グラスルビー,シングスピール,IntheWings,Sadler'sWells,ハイホーク,GloriousSong,Halo,Ballade,ルビー,デインヒル,Danzig,Razyana,OffshoreBoom,BeMyGuest,PushaButton
2013104872,ケイアイメルヘンの2013,boba,2013-02-23,0,0,0,0,0,0,0,0,松田牧場,ファルブラヴ,FairyKing,NorthernDancer,Nearctic,Natalma,FairyBridge,BoldReason,Special,GiftoftheNight,Slewpy,SeattleSlew,RareBouquet,LittleNana,Lithiot,NenanaRoad,ケイアイメルヘン,エンドスウィープ,フォーティナイナー,Mr.Prospector,File,BroomDance,DanceSpell,WitchingHour,ブリーダーズフライト,Cutlass,Damascus,Aphonia,Flight,Barachois,BrightMerry
2013104873,ジュラーレ,hinba,2013-04-29,17,1,1,2,13,9250000,0,0,松田牧場,ジャングルポケット,トニービン,カンパラ,Kalamoun,StatePension,SevernBridge,Hornbeam,PriddyFair,ダンスチャーマー,Nureyev,NorthernDancer,Special,SkillfulJoy,Nodouble,SkillfulMiss,セクシーココナッツ,ダンスインザダーク,サンデーサイレンス,Halo,WishingWell,ダンシングキイ,Nijinsky,KeyPartner,ココパシオン,グルームダンサー,BlushingGroom,Featherhill,ゲートドクール,Lomond,GayApparel
2013104874,サーリアル,boba,2013-05-19,22,5,8,3,6,1880000,0,0,松田牧場,スウェプトオーヴァーボード,エンドスウィープ,フォーティナイナー,Mr.Prospector,File,BroomDance,DanceSpell,WitchingHour,SheerIce,Cutlass,Damascus,Aphonia,HeyDollyA.,Ambehaving,SwiftDeal,ディアボレッサ,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,デビルズブライド,Caro,フォルティノ,Chambord,Satan'sPride,CrimsonSatan,AutumnPride
2013104875,イザナイ,hinba,2013-02-21,47,11,8,6,22,3190000,0,0,松田牧場,ホワイトマズル,ダンシングブレーヴ,Lyphard,NorthernDancer,Goofed,NavajoPrincess,Drone,Olmec,FairoftheFurze,Ela-Mana-Mou,ピットカーン,RoseBertin,Autocratic,Tyrant,FlightTable,ファイヤーフレンチ,フレンチデピュティ,DeputyMinister,ViceRegent,MintCopy,Mitterand,HoldYourPeace,LaredoLass,プレイヤーホイール,ConquistadorCielo,Mr.Prospector,KDPrincess,HaloReply,Halo,ColdReply
2013104876,キャノンストリート,boba,2013-02-26,23,1,6,2,14,6370000,0,0,松田牧場,ハービンジャー,Dansili,デインヒル,Danzig,Razyana,Hasili,Kahyasi,Kerali,PenangPearl,Bering,ArcticTern,Beaune,Guapa,ShareefDancer,Sauceboat,マジックビクトリア,オペラハウス,Sadler'sWells,NorthernDancer,FairyBridge,Colorspin,HighTop,Reprocolor,マジックモーニング,アンバーシャダイ,ノーザンテースト,クリアアンバー,ナスノアロマ,ラディガ,ナスノカオリ
